,solar_result,3시간기온,강수형태,강수확률,습도,풍속,풍향,하늘상태,altitude,azimuth
2018081903,0.0,24.0,0.0,10.0,77.5,1.9,38.0,2.0,,
2018081904,0.0,24.0,0.0,10.0,78.33333333333333,1.8333333333333333,35.0,2.0,,
2018081905,0.0,24.0,0.0,10.0,79.16666666666667,1.7666666666666666,32.0,2.0,,
2018081906,0.72,24.0,0.0,10.0,80.0,1.7,29.0,2.0,,
2018081907,23.28,25.333333333333332,0.0,10.0,75.0,1.8,39.666666666666664,2.0,,
2018081908,69.12,26.666666666666668,0.0,10.0,70.0,1.9,50.33333333333333,2.0,,
2018081909,97.2,28.0,0.0,10.0,65.0,2.0,61.0,2.0,38.2,102.09
2018081910,124.08,28.666666666666668,0.0,10.0,63.333333333333336,2.2,72.33333333333333,2.0,,
2018081911,137.04,29.333333333333332,0.0,10.0,61.666666666666664,2.4,83.66666666666667,2.0,,
2018081912,126.72,30.0,0.0,10.0,60.0,2.6,95.0,2.0,66.47,162.49
2018081913,130.56,30.0,0.0,10.0,60.0,3.1666666666666665,100.33333333333333,2.0,,
2018081914,120.48,30.0,0.0,10.0,60.0,3.7333333333333334,105.66666666666667,2.0,,
2018081915,94.8,30.0,0.0,10.0,60.0,4.3,111.0,2.0,48.57,246.34
2018081916,61.44,29.0,0.0,10.0,60.0,3.7333333333333334,106.33333333333333,2.0,,
2018081917,33.12,28.0,0.0,10.0,60.0,3.166666666666667,101.66666666666667,2.0,,
2018081918,5.52,27.0,0.0,10.0,60.0,2.6,97.0,2.0,12.49,276.4
2018081919,0.0,26.666666666666668,0.0,10.0,63.333333333333336,2.7333333333333334,86.33333333333333,2.0,,
2018081920,0.0,26.333333333333332,0.0,10.0,66.66666666666667,2.8666666666666667,75.66666666666667,2.0,,
2018081921,0.0,26.0,0.0,10.0,70.0,3.0,65.0,2.0,,
2018081922,0.0,25.666666666666668,0.0,10.0,71.66666666666667,2.9,61.666666666666664,2.0,,
2018081923,0.0,25.333333333333332,0.0,10.0,73.33333333333333,2.8000000000000003,58.333333333333336,2.0,,
2018082000,0.0,25.0,0.0,10.0,75.0,2.7,55.0,2.0,,
2018082001,0.0,25.0,0.0,10.0,75.0,2.5833333333333335,51.666666666666664,2.0,,
2018082002,0.0,25.0,0.0,10.0,75.0,2.466666666666667,48.333333333333336,2.0,,
2018082003,0.0,25.0,0.0,10.0,75.0,2.35,45.0,2.0,,
2018082004,0.0,25.0,0.0,10.0,75.0,2.2333333333333334,41.666666666666664,2.0,,
2018082005,0.0,25.0,0.0,10.0,75.0,2.1166666666666667,38.33333333333333,2.0,,
2018082006,0.24,25.0,0.0,10.0,75.0,2.0,35.0,2.0,,
2018082007,21.6,26.333333333333332,0.0,10.0,73.33333333333333,2.033333333333333,55.0,2.0,,
2018082008,64.8,27.666666666666668,0.0,10.0,71.66666666666667,2.066666666666667,75.0,2.0,,
2018082009,100.8,29.0,0.0,10.0,70.0,2.1,95.0,2.0,38.12,102.32
2018082010,95.28,29.333333333333332,0.0,10.0,71.66666666666667,2.4333333333333336,107.66666666666667,2.0,,
2018082011,72.96,29.666666666666668,0.0,10.0,73.33333333333333,2.7666666666666666,120.33333333333333,2.0,,
2018082012,124.32,30.0,0.0,10.0,75.0,3.1,133.0,2.0,66.29,163.1
2018082013,135.84,30.333333333333332,0.0,13.333333333333334,71.66666666666667,3.4,137.66666666666666,2.3333333333333335,,
2018082014,110.88,30.666666666666668,0.0,16.666666666666668,68.33333333333333,3.7,142.33333333333334,2.6666666666666665,,
2018082015,95.28,31.0,0.0,20.0,65.0,4.0,147.0,3.0,48.42,246.14
2018082016,62.88,30.666666666666668,0.0,20.0,66.66666666666667,4.0,145.33333333333334,3.0,,
2018082017,28.8,30.333333333333332,0.0,20.0,68.33333333333333,4.0,143.66666666666666,3.0,,
2018082018,5.28,30.0,0.0,20.0,70.0,4.0,142.0,3.0,12.36,276.25
2018082019,0.0,29.333333333333332,0.0,20.0,70.0,4.0,131.0,3.0,,
2018082020,0.0,28.666666666666668,0.0,20.0,70.0,4.0,120.0,3.0,,
2018082021,0.0,28.0,0.0,20.0,70.0,4.0,109.0,3.0,,
2018082022,0.0,28.0,0.0,20.0,71.66666666666667,4.0,98.0,3.0,,
2018082023,0.0,28.0,0.0,20.0,73.33333333333333,4.0,87.0,3.0,,
2018082100,0.0,28.0,0.0,20.0,75.0,4.0,76.0,3.0,,
2018082101,0.0,27.833333333333332,0.0,18.333333333333332,75.0,5.066666666666666,78.16666666666667,2.8333333333333335,,
2018082102,0.0,27.666666666666668,0.0,16.666666666666668,75.0,6.133333333333333,80.33333333333333,2.6666666666666665,,
2018082103,0.0,27.5,0.0,15.0,75.0,7.2,82.5,2.5,,
2018082104,0.0,27.333333333333332,0.0,13.333333333333332,75.0,8.266666666666666,84.66666666666667,2.3333333333333335,,
2018082105,0.0,27.166666666666668,0.0,11.666666666666666,75.0,9.333333333333332,86.83333333333333,2.166666666666667,,
2018082106,0.72,27.0,0.0,10.0,75.0,10.4,89.0,2.0,,
2018082107,19.92,28.0,0.0,13.333333333333334,73.33333333333333,9.6,89.66666666666667,2.3333333333333335,,
2018082108,61.92,29.0,0.0,16.666666666666668,71.66666666666667,8.8,90.33333333333333,2.6666666666666665,,
2018082109,88.56,30.0,0.0,20.0,70.0,8.0,91.0,3.0,38.03,102.55
2018082110,109.44,30.333333333333332,0.0,20.0,70.0,7.633333333333334,87.0,3.0,,
2018082111,127.92,30.666666666666668,0.0,20.0,70.0,7.266666666666667,83.0,3.0,,
2018082112,133.68,31.0,0.0,20.0,70.0,6.9,79.0,3.0,66.11,163.3
2018082113,127.44,31.0,0.0,20.0,68.33333333333333,7.4,77.33333333333333,3.0,,
2018082114,117.12,31.0,0.0,20.0,66.66666666666667,7.9,75.66666666666667,3.0,,
2018082115,95.04,31.0,0.0,20.0,65.0,8.4,74.0,3.0,48.27,245.55
2018082116,63.84,30.333333333333332,0.0,20.0,66.66666666666667,10.266666666666667,72.33333333333333,3.0,,
2018082117,27.6,29.666666666666668,0.0,20.0,68.33333333333333,12.133333333333333,70.66666666666667,3.0,,
2018082118,3.6,29.0,0.0,20.0,70.0,14.0,69.0,3.0,12.22,276.1
2018082119,0.0,28.666666666666668,0.0,23.333333333333332,70.0,13.766666666666667,77.0,3.3333333333333335,,
2018082120,0.0,28.333333333333332,0.0,26.666666666666668,70.0,13.533333333333333,85.0,3.6666666666666665,,
2018082121,0.0,28.0,0.0,30.0,70.0,13.3,93.0,4.0,,
2018082122,0.0,27.666666666666668,0.0,30.0,70.0,13.333333333333334,94.66666666666667,4.0,,
2018082123,0.0,27.333333333333332,0.0,30.0,70.0,13.366666666666667,96.33333333333333,4.0,,
2018082200,0.0,27.0,0.0,30.0,70.0,13.4,98.0,4.0,,
2018082201,0.0,27.0,0.0,35.0,70.83333333333333,15.0,98.16666666666667,4.0,,
2018082202,0.0,27.0,0.0,40.0,71.66666666666667,16.6,98.33333333333333,4.0,,
2018082203,0.0,27.0,0.0,45.0,72.5,18.2,98.5,4.0,,
2018082204,0.0,27.0,0.0,50.0,73.33333333333333,19.8,98.66666666666667,4.0,,
2018082205,0.0,27.0,0.0,55.0,74.16666666666667,21.4,98.83333333333333,4.0,,
2018082206,1.2,27.0,0.0,60.0,75.0,23.0,99.0,4.0,,
2018082207,14.4,27.666666666666668,0.0,63.333333333333336,76.66666666666667,23.0,98.33333333333333,4.0,,
2018082208,34.56,28.333333333333332,0.0,66.66666666666667,78.33333333333333,23.0,97.66666666666667,4.0,,
2018082209,61.68,29.0,0.0,70.0,80.0,23.0,97.0,4.0,37.54,103.18
2018082210,98.64,29.333333333333332,0.0,70.0,78.33333333333333,23.766666333333333,95.0,4.0,,
2018082211,132.0,29.666666666666668,0.0,70.0,76.66666666666667,24.533332666666666,93.0,4.0,,
2018082212,91.68,30.0,0.0,70.0,75.0,25.299999,91.0,4.0,65.52,163.5
2018082213,103.44,30.0,0.0,70.0,73.33333333333333,24.833332666666667,89.33333333333333,4.0,,
2018082214,102.96,30.0,0.0,70.0,71.66666666666667,24.36666633333333,87.66666666666667,4.0,,
2018082215,70.8,30.0,0.0,70.0,70.0,23.9,86.0,4.0,48.11,245.35
2018082216,33.36,29.666666666666668,0.0,70.0,71.66666666666667,23.3,87.33333333333333,4.0,,
2018082217,13.68,29.333333333333332,0.0,70.0,73.33333333333333,22.7,88.66666666666667,4.0,,
2018082218,1.68,29.0,0.0,70.0,75.0,22.1,90.0,4.0,12.07,275.55
2018082219,0.0,28.666666666666668,0.0,66.66666666666667,75.0,20.466667,99.66666666666667,4.0,,
2018082220,0.0,28.333333333333332,0.0,63.333333333333336,75.0,18.833334,109.33333333333333,4.0,,
2018082221,0.0,28.0,0.0,60.0,75.0,17.200001,119.0,4.0,,
2018082222,0.0,27.666666666666668,0.0,60.0,76.66666666666667,16.466667333333334,134.33333333333334,4.0,,
2018082223,0.0,27.333333333333332,0.0,60.0,78.33333333333333,15.733333666666667,149.66666666666666,4.0,,
2018082300,0.0,27.0,0.0,60.0,80.0,15.0,165.0,4.0,,
2018082301,0.0,26.833333333333332,0.0,61.666666666666664,81.66666666666667,14.516666666666666,170.16666666666666,4.0,,
2018082302,0.0,26.666666666666668,0.0,63.333333333333336,83.33333333333333,14.033333333333333,175.33333333333334,4.0,,
2018082303,0.0,26.5,0.0,65.0,85.0,13.55,180.5,4.0,,
2018082304,0.0,26.333333333333332,0.0,66.66666666666667,86.66666666666667,13.066666666666666,185.66666666666666,4.0,,
2018082305,0.0,26.166666666666668,0.0,68.33333333333333,88.33333333333333,12.583333333333332,190.83333333333334,4.0,,
2018082306,0.0,26.0,0.0,70.0,90.0,12.1,196.0,4.0,,
2018082307,1.2,26.333333333333332,0.0,56.666666666666664,91.66666666666667,12.166666666666666,209.33333333333334,4.0,,
2018082308,14.88,26.666666666666668,0.0,43.33333333333333,93.33333333333333,12.233333333333334,222.66666666666666,4.0,,
2018082309,27.36,27.0,0.0,30.0,95.0,12.3,236.0,4.0,37.46,103.42
2018082310,47.52,27.0,0.0,26.666666666666668,91.66666666666667,11.4,235.33333333333334,3.6666666666666665,,
2018082311,60.96,27.0,0.0,23.333333333333332,88.33333333333333,10.5,234.66666666666666,3.3333333333333335,,
2018082312,43.44,27.0,0.0,20.0,85.0,9.6,234.0,3.0,65.33,164.11
2018082313,19.44,28.0,0.0,20.0,81.66666666666667,12.266666666666667,233.66666666666666,3.0,,
2018082314,14.88,29.0,0.0,20.0,78.33333333333333,14.933333333333334,233.33333333333334,3.0,,
2018082315,5.28,30.0,0.0,20.0,75.0,17.6,233.0,3.0,47.55,245.16
2018082316,6.48,29.333333333333332,0.0,16.666666666666668,76.66666666666667,16.633333333333333,234.0,2.6666666666666665,,
2018082317,4.32,28.666666666666668,0.0,13.333333333333332,78.33333333333333,15.666666666666666,235.0,2.3333333333333335,,
2018082318,0.0,28.0,0.0,10.0,80.0,14.7,236.0,2.0,11.53,275.4
2018082319,0.0,27.666666666666668,0.0,10.0,80.0,14.266666666666666,235.0,2.0,,
2018082320,0.0,27.333333333333332,0.0,10.0,80.0,13.833333333333334,234.0,2.0,,
2018082321,0.0,27.0,0.0,10.0,80.0,13.4,233.0,2.0,,
2018082322,0.0,27.0,0.0,10.0,80.0,12.866666666666667,233.0,2.0,,
2018082323,0.0,27.0,0.0,10.0,80.0,12.333333333333334,233.0,2.0,,
2018082400,0.0,27.0,0.0,10.0,80.0,11.8,233.0,2.0,,
2018082401,0.0,26.833333333333332,0.0,10.0,80.0,10.516666666666667,236.33333333333334,2.0,,
2018082402,0.0,26.666666666666668,0.0,10.0,80.0,9.233333333333334,239.66666666666666,2.0,,
2018082403,0.0,26.5,0.0,10.0,80.0,7.95,243.0,2.0,,
2018082404,0.0,26.333333333333332,0.0,10.0,80.0,6.666666666666667,246.33333333333334,2.0,,
2018082405,0.0,26.166666666666668,0.0,10.0,80.0,5.383333333333334,249.66666666666666,2.0,,
2018082406,0.0,26.0,0.0,10.0,80.0,4.1,253.0,2.0,,
2018082407,0.24,26.666666666666668,0.0,10.0,78.33333333333333,3.6333333333333333,252.0,2.0,,
2018082408,3.36,27.333333333333332,0.0,10.0,76.66666666666667,3.1666666666666665,251.0,2.0,,
2018082409,12.0,28.0,0.0,10.0,75.0,2.7,250.0,2.0,37.37,104.05
2018082410,21.36,28.333333333333332,0.0,13.333333333333334,75.0,2.8000000000000003,248.0,2.3333333333333335,,
2018082411,30.96,28.666666666666668,0.0,16.666666666666668,75.0,2.9,246.0,2.6666666666666665,,
2018082412,53.76,29.0,0.0,20.0,75.0,3.0,244.0,3.0,65.14,164.31
2018082413,127.68,28.666666666666668,0.0,20.0,75.0,3.033333333333333,240.33333333333334,3.0,,
2018082414,118.32,28.333333333333332,0.0,20.0,75.0,3.066666666666667,236.66666666666666,3.0,,
2018082415,99.6,28.0,0.0,20.0,75.0,3.1,233.0,3.0,47.39,244.57
2018082416,65.76,27.666666666666668,0.0,20.0,76.66666666666667,3.0,230.33333333333334,3.0,,
2018082417,27.6,27.333333333333332,0.0,20.0,78.33333333333333,2.9,227.66666666666666,3.0,,
2018082418,5.52,27.0,0.0,20.0,80.0,2.8,225.0,3.0,11.38,275.25
2018082419,0.0,27.0,0.0,20.0,81.66666666666667,2.466666666666667,222.66666666666666,3.0,,
2018082420,0.0,27.0,0.0,20.0,83.33333333333333,2.1333333333333333,220.33333333333334,3.0,,
2018082421,0.0,27.0,0.0,20.0,85.0,1.8,218.0,3.0,,
2018082422,0.0,26.666666666666668,0.0,20.0,85.0,1.5666666666666667,226.33333333333334,3.0,,
2018082423,0.0,26.333333333333332,0.0,20.0,85.0,1.3333333333333335,234.66666666666666,3.0,,
2018082500,0.0,26.0,0.0,20.0,85.0,1.1,243.0,3.0,,
2018082501,0.0,25.833333333333332,0.0,26.666666666666668,85.83333333333333,1.4166666666666667,231.83333333333334,3.1666666666666665,,
2018082502,0.0,25.666666666666668,0.0,33.333333333333336,86.66666666666667,1.7333333333333334,220.66666666666666,3.3333333333333335,,
2018082503,0.0,25.5,0.0,40.0,87.5,2.05,209.5,3.5,,
2018082504,0.0,25.333333333333332,0.0,46.66666666666667,88.33333333333333,2.3666666666666667,198.33333333333334,3.6666666666666665,,
2018082505,0.0,25.166666666666668,0.0,53.333333333333336,89.16666666666667,2.6833333333333336,187.16666666666669,3.833333333333333,,
2018082506,0.24,25.0,0.0,60.0,90.0,3.0,176.0,4.0,,
2018082507,7.92,25.666666666666668,0.0,60.0,86.66666666666667,3.033333333333333,175.66666666666666,4.0,,
2018082508,22.32,26.333333333333332,0.0,60.0,83.33333333333333,3.066666666666667,175.33333333333334,4.0,,
2018082509,34.56,27.0,0.0,60.0,80.0,3.1,175.0,4.0,37.28,104.29
2018082510,42.0,27.333333333333332,0.0,60.0,78.33333333333333,3.2333333333333334,175.33333333333334,4.0,,
2018082511,47.28,27.666666666666668,0.0,60.0,76.66666666666667,3.3666666666666667,175.66666666666666,4.0,,
2018082512,27.6,28.0,0.0,60.0,75.0,3.5,176.0,4.0,64.55,164.51
2018082513,19.2,28.0,0.0,63.333333333333336,76.66666666666667,4.133333333333334,177.33333333333334,4.0,,
2018082514,16.32,28.0,0.0,66.66666666666667,78.33333333333333,4.766666666666667,178.66666666666666,4.0,,
2018082515,29.28,28.0,0.0,70.0,80.0,5.4,180.0,4.0,47.22,244.38
2018082516,14.4,27.666666666666668,0.0,70.0,80.0,5.0,183.33333333333334,4.0,,
2018082517,9.12,27.333333333333332,0.0,70.0,80.0,4.6000000000000005,186.66666666666666,4.0,,
2018082518,4.32,27.0,0.0,70.0,80.0,4.2,190.0,4.0,11.23,275.1
2018082519,0.0,27.0,0.0,66.66666666666667,81.66666666666667,4.366666666666667,190.33333333333334,4.0,,
2018082520,0.0,27.0,0.0,63.333333333333336,83.33333333333333,4.533333333333333,190.66666666666666,4.0,,
2018082521,0.0,27.0,0.0,60.0,85.0,4.7,191.0,4.0,,
2018082522,0.0,26.666666666666668,0.0,60.0,83.33333333333333,5.1000000000000005,194.33333333333334,4.0,,
2018082523,0.0,26.333333333333332,0.0,60.0,81.66666666666667,5.5,197.66666666666666,4.0,,
2018082600,0.0,26.0,0.0,60.0,80.0,5.9,201.0,4.0,,
2018082601,0.0,25.833333333333332,0.0,55.0,82.5,5.283333333333333,201.66666666666666,4.0,,
2018082602,0.0,25.666666666666668,0.0,50.0,85.0,4.666666666666667,202.33333333333334,4.0,,
2018082603,0.0,25.5,0.0,45.0,87.5,4.050000000000001,203.0,4.0,,
2018082604,0.0,25.333333333333332,0.0,40.0,90.0,3.4333333333333336,203.66666666666666,4.0,,
2018082605,0.0,25.166666666666668,0.0,35.0,92.5,2.816666666666667,204.33333333333334,4.0,,
2018082606,0.0,25.0,0.0,30.0,95.0,2.2,205.0,4.0,,
2018082607,0.0,26.0,0.0,43.333333333333336,91.66666666666667,2.3333333333333335,200.66666666666666,4.0,,
2018082608,1.2,27.0,0.0,56.66666666666667,88.33333333333333,2.466666666666667,196.33333333333334,4.0,,
2018082609,4.08,28.0,0.0,70.0,85.0,2.6,192.0,4.0,37.19,104.53
2018082610,11.76,28.0,0.0,70.0,83.33333333333333,3.2,193.0,4.0,,
2018082611,43.44,28.0,0.0,70.0,81.66666666666667,3.8000000000000003,194.0,4.0,,
2018082612,66.0,28.0,0.0,70.0,80.0,4.4,195.0,4.0,64.36,165.11
2018082613,124.56,28.0,0.0,66.66666666666667,78.33333333333333,4.5,200.0,4.0,,
2018082614,87.12,28.0,0.0,63.333333333333336,76.66666666666667,4.6000000000000005,205.0,4.0,,
2018082615,74.4,28.0,0.0,60.0,75.0,4.7,210.0,4.0,47.05,244.19
2018082616,28.8,27.666666666666668,0.0,50.0,78.33333333333333,4.466666666666667,213.0,4.0,,
2018082617,7.92,27.333333333333332,0.0,40.0,81.66666666666667,4.233333333333333,216.0,4.0,,
2018082618,1.92,27.0,0.0,30.0,85.0,4.0,219.0,4.0,11.08,274.55
2018082619,0.0,26.666666666666668,0.0,30.0,85.0,3.8666666666666667,223.66666666666666,4.0,,
2018082620,0.0,26.333333333333332,0.0,30.0,85.0,3.7333333333333334,228.33333333333334,4.0,,
2018082621,0.0,26.0,0.0,30.0,85.0,3.6,233.0,4.0,,
2018082622,0.0,26.0,0.0,30.0,85.0,4.0,235.66666666666666,4.0,,
2018082623,0.0,26.0,0.0,30.0,85.0,4.4,238.33333333333334,4.0,,
2018082700,0.0,26.0,0.0,30.0,85.0,4.8,241.0,4.0,,
2018082701,0.0,25.833333333333332,0.0,30.0,85.83333333333333,4.683333333333334,241.66666666666666,4.0,,
2018082702,0.0,25.666666666666668,0.0,30.0,86.66666666666667,4.566666666666666,242.33333333333334,4.0,,
2018082703,0.0,25.5,0.0,30.0,87.5,4.449999999999999,243.0,4.0,,
2018082704,0.0,25.333333333333332,0.0,30.0,88.33333333333333,4.333333333333333,243.66666666666666,4.0,,
2018082705,0.0,25.166666666666668,0.0,30.0,89.16666666666667,4.216666666666667,244.33333333333334,4.0,,
2018082706,0.24,25.0,0.0,30.0,90.0,4.1,245.0,4.0,,
2018082707,7.68,25.666666666666668,0.0,30.0,86.66666666666667,3.933333333333333,244.66666666666666,4.0,,
2018082708,0.48,26.333333333333332,0.0,30.0,83.33333333333333,3.7666666666666666,244.33333333333334,4.0,,
2018082709,10.8,27.0,0.0,30.0,80.0,3.6,244.0,4.0,37.1,105.18
2018082710,10.32,27.666666666666668,0.0,30.0,76.66666666666667,3.6666666666666665,242.33333333333334,4.0,,
2018082711,12.96,28.333333333333332,0.0,30.0,73.33333333333333,3.7333333333333334,240.66666666666666,4.0,,
2018082712,16.08,29.0,0.0,30.0,70.0,3.8,239.0,4.0,64.16,165.3
2018082713,22.8,29.0,0.0,30.0,70.0,3.933333333333333,231.33333333333334,4.0,,
2018082714,38.16,29.0,0.0,30.0,70.0,4.066666666666666,223.66666666666666,4.0,,
2018082715,24.96,29.0,0.0,30.0,70.0,4.2,216.0,4.0,46.48,244.0
2018082716,14.64,28.666666666666668,0.0,30.0,71.66666666666667,4.133333333333334,220.33333333333334,4.0,,
2018082717,6.72,28.333333333333332,0.0,30.0,73.33333333333333,4.066666666666666,224.66666666666666,4.0,,
2018082718,0.24,28.0,0.0,30.0,75.0,4.0,229.0,4.0,10.53,274.4
2018082719,0.0,27.333333333333332,0.0,30.0,76.66666666666667,3.6666666666666665,232.66666666666666,4.0,,
2018082720,0.0,26.666666666666668,0.0,30.0,78.33333333333333,3.3333333333333335,236.33333333333334,4.0,,
2018082721,0.0,26.0,0.0,30.0,80.0,3.0,240.0,4.0,,
2018082722,0.0,26.0,0.0,30.0,81.66666666666667,3.1333333333333333,240.66666666666666,4.0,,
2018082723,0.0,26.0,0.0,30.0,83.33333333333333,3.2666666666666666,241.33333333333334,4.0,,
2018082800,0.0,26.0,0.0,30.0,85.0,3.4,242.0,4.0,,
2018082801,0.0,25.833333333333332,0.0,26.666666666666668,85.83333333333333,3.333333333333333,242.83333333333334,3.6666666666666665,,
2018082802,0.0,25.666666666666668,0.0,23.333333333333332,86.66666666666667,3.2666666666666666,243.66666666666666,3.3333333333333335,,
2018082803,0.0,25.5,0.0,20.0,87.5,3.2,244.5,3.0,,
2018082804,0.0,25.333333333333332,0.0,16.666666666666664,88.33333333333333,3.1333333333333333,245.33333333333334,2.666666666666667,,
2018082805,0.0,25.166666666666668,0.0,13.333333333333332,89.16666666666667,3.0666666666666664,246.16666666666666,2.3333333333333335,,
2018082806,0.48,25.0,0.0,10.0,90.0,3.0,247.0,2.0,,
2018082807,8.88,26.0,0.0,10.0,85.0,2.9,244.66666666666666,2.0,,
2018082808,26.4,27.0,0.0,10.0,80.0,2.8000000000000003,242.33333333333334,2.0,,
2018082809,37.2,28.0,0.0,10.0,75.0,2.7,240.0,2.0,37.01,105.42
2018082810,77.76,28.666666666666668,0.0,10.0,73.33333333333333,2.9333333333333336,230.33333333333334,2.0,,
2018082811,117.12,29.333333333333332,0.0,10.0,71.66666666666667,3.1666666666666665,220.66666666666666,2.0,,
2018082812,132.96,30.0,0.0,10.0,70.0,3.4,211.0,2.0,63.57,165.5
2018082813,134.88,29.666666666666668,0.0,13.333333333333334,70.0,3.9666666666666663,213.33333333333334,2.3333333333333335,,
2018082814,88.08,29.333333333333332,0.0,16.666666666666668,70.0,4.533333333333333,215.66666666666666,2.6666666666666665,,
2018082815,97.92,29.0,0.0,20.0,70.0,5.1,218.0,3.0,46.31,243.42
2018082816,62.88,28.333333333333332,0.0,20.0,71.66666666666667,4.866666666666666,218.33333333333334,3.0,,
2018082817,25.92,27.666666666666668,0.0,20.0,73.33333333333333,4.633333333333334,218.66666666666666,3.0,,
2018082818,2.64,27.0,0.0,20.0,75.0,4.4,219.0,3.0,10.38,274.24
2018082819,0.0,26.666666666666668,0.0,20.0,78.33333333333333,4.266666666666667,220.0,3.0,,
2018082820,0.0,26.333333333333332,0.0,20.0,81.66666666666667,4.133333333333334,221.0,3.0,,
2018082821,0.0,26.0,0.0,20.0,85.0,4.0,222.0,3.0,,
2018082822,0.0,26.0,0.0,33.333333333333336,85.0,4.1,222.66666666666666,3.3333333333333335,,
2018082823,0.0,26.0,0.0,46.66666666666667,85.0,4.2,223.33333333333334,3.6666666666666665,,
2018082900,0.0,26.0,0.0,60.0,85.0,4.3,224.0,4.0,,
2018082901,0.0,25.833333333333332,0.0,60.0,85.0,4.333333333333333,226.66666666666666,4.0,,
2018082902,0.0,25.666666666666668,0.0,60.0,85.0,4.366666666666666,229.33333333333334,4.0,,
2018082903,0.0,25.5,0.0,60.0,85.0,4.4,232.0,4.0,,
2018082904,0.0,25.333333333333332,0.0,60.0,85.0,4.433333333333334,234.66666666666666,4.0,,
2018082905,0.0,25.166666666666668,0.0,60.0,85.0,4.466666666666667,237.33333333333334,4.0,,
2018082906,0.48,25.0,0.0,60.0,85.0,4.5,240.0,4.0,,
2018082907,19.2,25.666666666666668,0.0,50.0,85.0,4.233333333333333,239.66666666666666,4.0,,
2018082908,64.32,26.333333333333332,0.0,40.0,85.0,3.966666666666667,239.33333333333334,4.0,,
2018082909,101.04,27.0,0.0,30.0,85.0,3.7,239.0,4.0,36.51,106.06
2018082910,121.92,27.666666666666668,0.0,40.0,81.66666666666667,4.066666666666666,236.0,4.0,,
2018082911,134.16,28.333333333333332,0.0,50.0,78.33333333333333,4.433333333333334,233.0,4.0,,
2018082912,128.88,29.0,0.0,60.0,75.0,4.8,230.0,4.0,63.37,166.09
2018082913,129.84,28.666666666666668,0.0,60.0,75.0,5.3,231.0,4.0,,
2018082914,117.12,28.333333333333332,0.0,60.0,75.0,5.8,232.0,4.0,,
2018082915,95.28,28.0,0.0,60.0,75.0,6.3,233.0,4.0,46.13,243.23
2018082916,62.64,27.666666666666668,0.0,50.0,76.66666666666667,6.166666666666667,234.66666666666666,4.0,,
2018082917,24.0,27.333333333333332,0.0,40.0,78.33333333333333,6.033333333333333,236.33333333333334,4.0,,
2018082918,1.92,27.0,0.0,30.0,80.0,5.9,238.0,4.0,10.22,274.09
2018082919,0.0,26.666666666666668,0.0,30.0,81.66666666666667,5.966666666666667,237.66666666666666,4.0,,
2018082920,0.0,26.333333333333332,0.0,30.0,83.33333333333333,6.033333333333333,237.33333333333334,4.0,,
2018082921,0.0,26.0,0.0,30.0,85.0,6.1,237.0,4.0,,
2018082922,0.0,26.0,0.0,30.0,85.0,6.1,239.33333333333334,4.0,,
2018082923,0.0,26.0,0.0,30.0,85.0,6.1,241.66666666666666,4.0,,
2018083000,0.0,26.0,0.0,30.0,85.0,6.1,244.0,4.0,,
2018083001,0.0,26.0,0.0,30.0,85.0,6.05,244.5,4.0,,
2018083002,0.0,26.0,0.0,30.0,85.0,6.0,245.0,4.0,,
2018083003,0.0,26.0,0.0,30.0,85.0,5.949999999999999,245.5,4.0,,
2018083004,0.0,26.0,0.0,30.0,85.0,5.8999999999999995,246.0,4.0,,
2018083005,0.0,26.0,0.0,30.0,85.0,5.85,246.5,4.0,,
2018083006,0.48,26.0,0.0,30.0,85.0,5.8,247.0,4.0,,
2018083007,21.12,26.0,0.0,30.0,83.33333333333333,5.433333333333334,247.0,4.0,,
2018083008,61.92,26.0,0.0,30.0,81.66666666666667,5.066666666666666,247.0,4.0,,
2018083009,92.16,26.0,0.0,30.0,80.0,4.7,247.0,4.0,36.42,106.31
2018083010,114.72,26.666666666666668,0.0,43.333333333333336,78.33333333333333,4.833333333333333,247.0,4.0,,
2018083011,94.56,27.333333333333332,0.0,56.66666666666667,76.66666666666667,4.966666666666667,247.0,4.0,,
2018083012,81.12,28.0,0.0,70.0,75.0,5.1,247.0,4.0,63.17,166.29
2018083013,88.32,27.666666666666668,0.0,66.66666666666667,76.66666666666667,5.3,248.66666666666666,4.0,,
2018083014,75.12,27.333333333333332,0.0,63.333333333333336,78.33333333333333,5.5,250.33333333333334,4.0,,
2018083015,60.48,27.0,0.0,60.0,80.0,5.7,252.0,4.0,45.56,243.05
2018083016,25.92,26.666666666666668,0.0,60.0,81.66666666666667,5.1,251.66666666666666,4.0,,
2018083017,19.92,26.333333333333332,0.0,60.0,83.33333333333333,4.5,251.33333333333334,4.0,,
2018083018,5.52,26.0,0.0,60.0,85.0,3.9,251.0,4.0,10.06,273.54
2018083019,0.0,25.666666666666668,0.0,60.0,86.66666666666667,3.466666666666667,252.0,4.0,,
2018083020,0.0,25.333333333333332,0.0,60.0,88.33333333333333,3.033333333333333,253.0,4.0,,
2018083021,0.0,25.0,0.0,60.0,90.0,2.6,254.0,4.0,,
2018083022,0.0,24.666666666666668,0.0,63.333333333333336,88.33333333333333,2.1333333333333333,284.6666666666667,4.0,,
2018083023,0.0,24.333333333333332,0.0,66.66666666666667,86.66666666666667,1.6666666666666665,315.3333333333333,4.0,,
